nid,title,uuid,field_leg_hosting_site_value,field_leg_hosting_master_stage_value,HMS_UUID,HMS_Value,Acquia_Hosting_Product,field_leg_remote_admin_value,field_active_value,field_ra_pref_update_value,RA_Pref_Update_UUID,date,docroot,realm,prod_env_core,ra_env_core,Prod Formatted Version,RA Formatted Version,Prod Major Version,Prod Release,Prod Secure,RA Major Version,RA Release,RA Secure,Prod Current,RA Current,RA Pref
8556166,Parkology,001b113d-79f4-4c21-b595-121fec51ebd5,parkology,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,parkology,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,Update
8556261,pfhjerteam,a9e58dba-120b-41a6-8dc7-c6fd57aaeb0e,pfhjerteam,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,a9e58dba-120b-41a6-8dc7-c6fd57aaeb0e,2021-06-08,pfhjerteam,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8556451,uvaacgiving,ae8763f2-050a-4db4-9d11-28c4ca627811,uvaacgiving,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,uvaacgiving,prod,8915,8916,8.9.15,8.9.16,8.x,2021-05-05,0,8.x,2021-05-26,1,,x,Update
8556761,pfnashcom,45298471-d226-4b7d-b5ce-ffc3dbc647ec,pfnashcom,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,45298471-d226-4b7d-b5ce-ffc3dbc647ec,2021-06-08,pfnashcom,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8556951,Whitehead Institute,73f16702-4d52-407d-a51f-30206a90d1fd,whiteheadinst,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,whiteheadinst,prod,8916,111,8.9.16,1.1.1,8.x,2021-05-26,1,,,0,x,,Update
8557041,BACredomatic - baccomd8,248a7435-b513-4554-a833-4d8f58d6139f,baccomd8,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,baccomd8,prod,8915,111,8.9.15,1.1.1,8.x,2021-05-05,0,,,0,,,Update
8557331,pfmonoferricca,ef6d7a3e-86f7-4b7a-8142-3ea46d4cbc1d,pfmonoferricca,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,ef6d7a3e-86f7-4b7a-8142-3ea46d4cbc1d,2021-06-08,pfmonoferricca,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8557696,(add)ventures CVS Suppliers,98dd4238-a9d3-4673-abfb-839db7b9f165,suppliers,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,suppliers,prod,893,111,8.9.3,1.1.1,8.x,2020-08-05,0,,,0,,,Update
8557786,GardaWorld Crisis24,2aaa2fb6-6270-4eee-9dad-eef8bc4f6f4e,crisis24,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,crisis24,prod,8916,8916,8.9.16,8.9.16,8.x,2021-05-26,1,8.x,2021-05-26,1,x,x,Update
8557801,Accenture Do Brasil Ltda.,b5c60fdd-56bf-4b4a-96d0-d7774abe31ff,accenturebrasil,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,accenturebrasil,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8558061,UMass Amherst,b52e3790-f5c0-4606-9eb8-9bf648362b40,umassamherstgateway,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,umassamherstgateway,prod,8916,111,8.9.16,1.1.1,8.x,2021-05-26,1,,,0,x,,Update
8558091,Kemper Corporation,c70f40c4-5421-4c27-b0b7-2716595ef562,kemper1,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,kemper1,prod,8916,8916,8.9.16,8.9.16,8.x,2021-05-26,1,8.x,2021-05-26,1,x,x,Update
8558436,UNICEF Donaciones Colombia,f326cd13-1ffc-463d-95f1-3cca674fb16e,unicefpsfr,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,unicefpsfr,prod,8916,8916,8.9.16,8.9.16,8.x,2021-05-26,1,8.x,2021-05-26,1,x,x,Update
8559706,Central Connecticut State University,0e0df873-dfd1-4b9c-9c3a-3bec6ab2ff61,ccsumain,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,ccsumain,prod,111,333,1.1.1,3.3.3,,,0,,,0,,,
8559736,Greenwich Biosciences - UK6,127d05d5-2554-4bb8-bf37-34b7faefd67c,uk6,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,uk6,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8559811,TEA Microsites,25b51050-0cdf-4d91-82b1-97ff70d2cd62,teamicrosites,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,teamicrosites,prod,8914,8916,8.9.14,8.9.16,8.x,2021-04-21,0,8.x,2021-05-26,1,,x,Update
8561326,treasurycares,07e1de03-4962-4b43-97f0-a5e8aed3ae6c,treasurycares,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,treasurycares,prod,8914,8914,8.9.14,8.9.14,8.x,2021-04-21,0,8.x,2021-04-21,0,,,Update
8561726,apidevportal,94ae9f04-188b-4acf-b64f-7749f776f506,apidevportal,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,apidevportal,prod,8913,111,8.9.13,1.1.1,8.x,2021-01-21,0,,,0,,,Update
8562531,Dude Solutions,52bac3ed-4bb8-45ad-9bf6-bc017f4d52ac,dude,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,dude,prod,8915,8916,8.9.15,8.9.16,8.x,2021-05-05,0,8.x,2021-05-26,1,,x,Update
8563636,"Charleston Area Medical Center, Inc.",81ebe3ad-bd44-4236-b5f7-a96720ff5a8d,camc,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,camc,prod,8916,111,8.9.16,1.1.1,8.x,2021-05-26,1,,,0,x,,Update
8564151,Intranet,f1d7a06f-8d85-44eb-925d-7174f424e9ea,dchintranet,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,dchintranet,prod,892,897,8.9.2,8.9.7,8.x,2020-07-08,0,8.x,2020-10-07,0,,,Update
8568021,Pac-12,8ee797e3-686c-4c9f-9924-55eabf6aec4a,pac12d8,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,pac12d8,prod,917,917,9.1.7,9.1.7,9.x,2021-04-21,0,9.x,2021-04-21,0,,,Update
8568071,Metrobank - metrobankd8,efc710ed-e86d-4719-b67e-867f99966281,metrobankd8,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,metrobankd8,prod,896,111,8.9.6,1.1.1,8.x,2020-09-16,0,,,0,,,Update
8572501,NEB,5a5d1a94-7e15-47fc-ac7c-45a00f2db544,neb,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,neb,prod,333,8913,3.3.3,8.9.13,,,0,8.x,2021-01-21,0,,,Update
8572586,ITAGroupD8BLT,4a9d537d-848f-407c-92bb-c8f537699707,itagroupd8blt,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,itagroupd8blt,prod,333,111,3.3.3,1.1.1,,,0,,,0,,,Update
8572606,Atlas,0fb560a4-4851-46e9-835c-d56f1167cef8,atlas,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,atlas,prod,886,8916,8.8.6,8.9.16,8.x,2020-05-20,0,8.x,2021-05-26,1,,x,Update
8576731,pfcuidcomar,0b6a8b8c-e2ed-4658-9bc0-c22b11e1c396,pfcuidcomar,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,0b6a8b8c-e2ed-4658-9bc0-c22b11e1c396,2021-06-08,pfcuidcomar,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8576876,imprivata8intl,a80238f9-5c59-471f-a249-47d0805ccfaa,imprivata8intl,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,imprivata8intl,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8578186,Digital Echidna,f0659268-dbea-4d2d-8061-d5415ee5b110,cntower,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,cntower,prod,333,333,3.3.3,3.3.3,,,0,,,0,,,Update
8578941,omnipod,2ece2c8f-93b8-4f14-9fb6-a005cb581660,omnipod,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,omnipod,prod,8915,8916,8.9.15,8.9.16,8.x,2021-05-05,0,8.x,2021-05-26,1,,x,Update
8582156,pfpozorklistecz,bd718d89-050f-4cdc-8205-0b4ae6d4c664,pfpozorklistecz,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,bd718d89-050f-4cdc-8205-0b4ae6d4c664,2021-06-08,pfpozorklistecz,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8582251,HCP Web,f5f3c418-743e-4ffa-9dba-cddde9b786d3,hcpweb,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,hcpweb,prod,893,8916,8.9.3,8.9.16,8.x,2020-08-05,0,8.x,2021-05-26,1,,x,Update
8582261,PTS Web,8e127afa-2655-4ae8-beaa-38e1da51b94c,ptsweb,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,ptsweb,prod,893,8916,8.9.3,8.9.16,8.x,2020-08-05,0,8.x,2021-05-26,1,,x,Update
8582681,Comcast Technology Solutions,1dca6e50-5ba5-44d9-a45a-0fadf7ae5902,comcasttechsolns,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,comcasttechsolns,prod,8913,111,8.9.13,1.1.1,8.x,2021-01-21,0,,,0,,,Update
8583131,pfpfizerspeakprocom,4f11e8d9-76c6-40fd-96b5-39173087632a,pfpfizerspeakprocom,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,4f11e8d9-76c6-40fd-96b5-39173087632a,2021-06-08,pfpfizerspeakprocom,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8584461,Fannie Mae Dev Portal,e30234b7-7998-4400-b764-dc8fe2bdcc6d,fnmaclvedevportal,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,fnmaclvedevportal,prod,8915,333,8.9.15,3.3.3,8.x,2021-05-05,0,,,0,,,Update
8585126,pfelectronchangelog,cb6326fc-2670-463c-a634-79d9ccc80272,pfelectronchangelog,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,cb6326fc-2670-463c-a634-79d9ccc80272,2021-06-08,pfelectronchangelog,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8585271,fnmaproddevportal,3bf73b54-733a-4a62-a036-17247bec56b8,fnmaproddevportal,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,fnmaproddevportal,prod,893,333,8.9.3,3.3.3,8.x,2020-08-05,0,,,0,,,Update
8585371,UMG - Node.JS Sandbox,2c725876-3b4e-4513-a208-06875b95dfe4,umgnodejs,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,umgnodejs,prod,333,333,3.3.3,3.3.3,,,0,,,0,,,Update
8585506,pfbibliochangelog,61a61c71-b73a-48d7-b3c5-aaec107dc5ca,pfbibliochangelog,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,61a61c71-b73a-48d7-b3c5-aaec107dc5ca,2021-06-08,pfbibliochangelog,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8586096,mpjinfo,3df54c4a-d4ca-4265-ba7b-987b341c0490,mpjinfo,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,mpjinfo,prod,890,111,8.9.0,1.1.1,8.x,2020-06-03,0,,,0,,,Update
8586131,Burnaby Main,960fba9c-54c2-4a9a-ba06-12b662a08a25,burnabymain,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,burnabymain,prod,918,111,9.1.8,1.1.1,9.x,2021-05-05,0,,,0,,,Update
8586526,Microsites,047e666c-e6be-469a-bb09-b738a4f305a9,microsites,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,microsites,prod,8916,111,8.9.16,1.1.1,8.x,2021-05-26,1,,,0,x,,Update
8586611,Novartis Arctic EMEA,977ea788-73e9-4b27-8bdd-6760c1352da8,arctic,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,arctic,prod,8812,111,8.8.12,1.1.1,8.x,2020-11-26,0,,,0,,,Update
8586621,Novartis Narwhal EMEA,badea018-9db6-457b-b026-d22d40b833ce,narwhal,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,narwhal,prod,8915,111,8.9.15,1.1.1,8.x,2021-05-05,0,,,0,,,Update
8586826,USC Libraries Multisite,566b7408-ee87-44e0-94f1-8ef533478bc7,usclibmultisite,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,usclibmultisite,prod,8916,8916,8.9.16,8.9.16,8.x,2021-05-26,1,8.x,2021-05-26,1,x,x,Update
8586831,First Data - d8mig,5bd267bc-c63a-4513-9c5b-e9b79b9792cb,d8mig,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,d8mig,prod,8913,111,8.9.13,1.1.1,8.x,2021-01-21,0,,,0,,,Update
8587001,Kiniksa Pharmaceuticals,9d07b321-4df8-49b9-92d3-5b032fc581d6,kiniksa,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,kiniksa,prod,891,891,8.9.1,8.9.1,8.x,2020-06-17,0,8.x,2020-06-17,0,,,Update
8587081,Cancer Support Community,d7e9a1b6-1763-4cee-83df-6047f85d5d83,cscweb,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,cscweb,prod,8916,111,8.9.16,1.1.1,8.x,2021-05-26,1,,,0,x,,Update
8587126,esbold,714a79a7-8c22-4d85-8bc9-db290b18c4e5,esbold,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,esbold,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8587386,Shop,216e27c9-b5cd-4dcd-894c-c9251e00973f,lshop,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,lshop,prod,9011,919,9.0.11,9.1.9,9.x,2021-01-20,0,9.x,2021-05-26,1,,,Update
8587801,Albany Law School,29d01d40-613d-47b7-a3a7-a458761d6dcc,albanylaw,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,albanylaw,prod,8916,8913,8.9.16,8.9.13,8.x,2021-05-26,1,8.x,2021-01-21,0,x,,Update
8588511,Boroondara Two,cc22fef5-0385-4ec9-b2db-b82ac72923cb,boroondara,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,boroondara,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8588861,pfmisaludmemuevecom,1f6d6b8b-6747-4ed3-a4ca-8fd6bdaf6790,pfmisaludmemuevecom,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,1f6d6b8b-6747-4ed3-a4ca-8fd6bdaf6790,2021-06-08,pfmisaludmemuevecom,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8588911,atffoote,9e5aada9-a39d-449a-b007-3d0443509f44,atffoote,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,atffoote,prod,917,919,9.1.7,9.1.9,9.x,2021-04-21,0,9.x,2021-05-26,1,,,Update
8588931,Admissions,ceb79f6d-7cc6-4be5-b1e1-00ad0c69550f,admissions,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,admissions,prod,8915,8915,8.9.15,8.9.15,8.x,2021-05-05,0,8.x,2021-05-05,0,,,Update
8589066,Tommy's,34a4e662-85ef-4e70-a0aa-e555440b7669,tommys,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,tommys,prod,8915,111,8.9.15,1.1.1,8.x,2021-05-05,0,,,0,,,Update
8589086,atlasttest,6c0ee8e2-0eca-4dcb-8cdf-f94f7fcbf3c8,atlasttest,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,atlasttest,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8590461,Citibank Singapore,097fab60-fb8c-4739-83e1-62a62bf18e50,citiapj,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,citiapj,prod,8913,111,8.9.13,1.1.1,8.x,2021-01-21,0,,,0,,,Update
8590601,pforderspfizerprocom,ebf802e6-80ab-465b-b18a-c91fcf8b68d6,pforderspfizerprocom,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,ebf802e6-80ab-465b-b18a-c91fcf8b68d6,2021-06-08,pforderspfizerprocom,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8591051,pfproductspfcom,d4d4536c-93f3-45b7-b5ba-fd2dd7b8c7d8,pfproductspfcom,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,d4d4536c-93f3-45b7-b5ba-fd2dd7b8c7d8,2021-06-08,pfproductspfcom,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8591121,pfdepressaocombr,bdb0404e-e666-4e2a-8c65-a45ed9b28568,pfdepressaocombr,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,bdb0404e-e666-4e2a-8c65-a45ed9b28568,2021-06-08,pfdepressaocombr,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8591216,pfchronicpain360com,4429a798-04fe-4a9b-95fd-d600ce7535f8,pfchronicpain360com,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,4429a798-04fe-4a9b-95fd-d600ce7535f8,2021-06-08,pfchronicpain360com,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8591226,pfpfvizimprocom,ea83d1c2-c416-47ae-a263-5e240337298a,pfpfvizimprocom,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,ea83d1c2-c416-47ae-a263-5e240337298a,2021-06-08,pfpfvizimprocom,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8593321,The Climate Group,daf2b34e-5c98-4244-aa8c-204c10b1e8a4,theclimategroup,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,theclimategroup,prod,907,111,9.0.7,1.1.1,9.x,2020-10-07,0,,,0,,,Update
8593416,Kronos Ultimate,9341dbf4-ad4d-4c9a-b8b7-16798c02e9d9,kronosultimate,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,kronosultimate,prod,8914,8916,8.9.14,8.9.16,8.x,2021-04-21,0,8.x,2021-05-26,1,,x,Update
8593451,pfcancerdetastaes,245d42f3-f885-4c89-99bf-abbc9816e94c,pfcancerdetastaes,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,245d42f3-f885-4c89-99bf-abbc9816e94c,2021-06-08,pfcancerdetastaes,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8593491,moweb9,0861d853-ea98-4c0f-96eb-7dcf71bed175,moweb9,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,moweb9,prod,919,111,9.1.9,1.1.1,9.x,2021-05-26,1,,,0,,,Update
8593576,Mavim,e796dcc6-314f-402b-8a09-fc9982854992,mavim,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,mavim,prod,8916,8916,8.9.16,8.9.16,8.x,2021-05-26,1,8.x,2021-05-26,1,x,x,Update
8594636,Dentsu Isobar (Corporate Site),6595de0f-5f77-4448-933d-cc2c00b565bb,dentsuisobarcx,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,dentsuisobarcx,prod,896,111,8.9.6,1.1.1,8.x,2020-09-16,0,,,0,,,Update
8594676,NEC Corporation,f32dd86e-4063-442f-bd69-4351a8a6c24d,neciexpo,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,neciexpo,prod,891,897,8.9.1,8.9.7,8.x,2020-06-17,0,8.x,2020-10-07,0,,,Update
8594721,Genero Inc.,acde3483-6239-4464-a92d-312eea55e487,genero,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,genero,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8594756,Kamihaya,c24c063a-f0ad-4117-9c62-bc1018f4d7f6,kamihaya,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,kamihaya,prod,8913,8913,8.9.13,8.9.13,8.x,2021-01-21,0,8.x,2021-01-21,0,,,Update
8594761,pfprograsecombr,b69894e8-4711-424b-aff1-9d4b30ddc9d1,pfprograsecombr,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,b69894e8-4711-424b-aff1-9d4b30ddc9d1,2021-06-08,pfprograsecombr,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8594766,dxtimes,011b3f00-24b5-4d27-9046-3beed928dfc9,dxtimes,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,dxtimes,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
8595141,Origami Risk,e6677e37-af8d-4c75-930a-ec2a4e9c65dc,origamirisk,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,origamirisk,prod,8916,111,8.9.16,1.1.1,8.x,2021-05-26,1,,,0,x,,Update
8595201,"Nebraska Methodist Health System, Inc.",922054f8-c7c9-4e89-86b8-505a7818b26f,nebraskamethodist,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,nebraskamethodist,prod,919,919,9.1.9,9.1.9,9.x,2021-05-26,1,9.x,2021-05-26,1,,,Update
8595286,Summit Medical Group,3359d090-accc-4ca3-a4f3-73258b79eeda,summitmedicalgroup,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,summitmedicalgroup,prod,8915,111,8.9.15,1.1.1,8.x,2021-05-05,0,,,0,,,Update
8595331,"National Garden Clubs, Inc.",7bd66bc5-0507-443c-8167-bf1a706705a0,ngcimiss,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,ngcimiss,prod,8914,8916,8.9.14,8.9.16,8.x,2021-04-21,0,8.x,2021-05-26,1,,x,Update
